workerid,proliferate.condition,accuracy,internal_node_id,question_order,response,rt,stimulus,time_elapsed,trial_index,trial_type,error
93,All,,0.0-4.0-10.0,,,,audio/NL/NL_09_L.mp3,254017,14,audio-keyboard-response,
93,All,,0.0-4.0-11.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 2, 'friendly': 2, 'dependable': 2, 'traditional': 3}",27615,,281644,15,survey-likert,
93,All,,0.0-4.0-12.0,,,,audio/NGG/NGG_10_NG.mp3,283980,16,audio-keyboard-response,
93,All,,0.0-4.0-13.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 4, 'educated': 3, 'friendly': 4, 'dependable': 3, 'traditional': 2}",29533,,313523,17,survey-likert,
93,All,,0.0-4.0-14.0,,,,audio/NGN/NGN_03_NG.mp3,314946,18,audio-keyboard-response,
93,All,,0.0-4.0-15.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 2, 'educated': 2, 'friendly': 2, 'dependable': 4, 'traditional': 3}",23894,,338860,19,survey-likert,
93,All,,0.0-4.0-16.0,,,,audio/NGN/NGN_05_N.mp3,340642,20,audio-keyboard-response,
93,All,,0.0-4.0-17.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 1, 'educated': 3, 'friendly': 2, 'dependable': 3, 'traditional': 3}",25209,,365867,21,survey-likert,
93,All,,0.0-4.0-18.0,,,,audio/NL/NL_02_L.mp3,366871,22,audio-keyboard-response,
93,All,,0.0-4.0-19.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 4, 'educated': 1, 'friendly': 3, 'dependable': 2, 'traditional': 2}",19539,,386426,23,survey-likert,
93,All,,0.0-4.0-20.0,,,,audio/NGN/NGN_09_NG.mp3,388013,24,audio-keyboard-response,
93,All,,0.0-4.0-21.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 2, 'educated': 3, 'friendly': 2, 'dependable': 2, 'traditional': 3}",16754,,404780,25,survey-likert,
93,All,,0.0-4.0-22.0,,,,audio/NL/NL_10_L.mp3,406178,26,audio-keyboard-response,
93,All,,0.0-4.0-23.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 3, 'educated': 2, 'friendly': 2, 'dependable': 2, 'traditional': 3}",21136,,427338,27,survey-likert,
93,All,,0.0-4.0-24.0,,,,audio/NGG/NGG_01_G.mp3,428748,28,audio-keyboard-response,
93,All,,0.0-4.0-25.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 1, 'educated': 3, 'friendly': 2, 'dependable': 3, 'traditional': 3}",17767,,446530,29,survey-likert,
93,All,,0.0-4.0-26.0,,,,audio/NGG/NGG_08_NG.mp3,448098,30,audio-keyboard-response,
93,All,,0.0-4.0-27.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 2, 'educated': 3, 'friendly': 3, 'dependable': 2, 'traditional': 3}",19053,,467164,31,survey-likert,
93,All,,0.0-4.0-28.0,,,,audio/NGG/NGG_06_NG.mp3,468588,32,audio-keyboard-response,
93,All,,0.0-4.0-29.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 4, 'educated': 1, 'friendly': 3, 'dependable': 2, 'traditional': 2}",22357,,490962,33,survey-likert,
93,All,,0.0-4.0-30.0,,,,audio/NGG/NGG_02_G.mp3,492150,34,audio-keyboard-response,
93,All,,0.0-4.0-31.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 2}",19292,,511450,35,survey-likert,
93,All,,0.0-4.0-32.0,,,,audio/NL/NL_04_L.mp3,512653,36,audio-keyboard-response,
93,All,,0.0-4.0-33.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 1, 'educated': 4, 'friendly': 2, 'dependable': 3, 'traditional': 4}",20157,,532827,37,survey-likert,
93,All,,0.0-4.0-34.0,,,,audio/attention_check_1.mp3,535788,38,audio-keyboard-response,
93,All,,0.0-4.0-35.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 0, 'educated': 0, 'friendly': 0, 'dependable': 0, 'traditional': 0}",6732,,542530,39,survey-likert,
93,All,,0.0-4.0-36.0,,,,audio/NGN/NGN_02_NG.mp3,544118,40,audio-keyboard-response,
93,All,,0.0-4.0-37.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 2, 'educated': 3, 'friendly': 2, 'dependable': 3, 'traditional': 4}",20093,,564226,41,survey-likert,
93,All,,0.0-4.0-38.0,,,,audio/NGN/NGN_07_NG.mp3,565954,42,audio-keyboard-response,
93,All,,0.0-4.0-39.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 2, 'educated': 4, 'friendly': 2, 'dependable': 3, 'traditional': 5}",20907,,586874,43,survey-likert,
93,All,,0.0-4.0-40.0,,,,audio/attention_check_6.mp3,589869,44,audio-keyboard-response,
93,All,,0.0-4.0-41.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 5, 'friendly': 5, 'dependable': 5, 'traditional': 5}",7647,,597539,45,survey-likert,
93,All,,0.0-4.0-42.0,,,,audio/NL/NL_08_L.mp3,599169,46,audio-keyboard-response,
93,All,,0.0-4.0-43.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 2, 'educated': 3, 'friendly': 2, 'dependable': 4, 'traditional': 3}",12696,,611874,47,survey-likert,
93,All,,0.0-4.0-44.0,,,,audio/NGG/NGG_04_G.mp3,613004,48,audio-keyboard-response,
93,All,,0.0-4.0-45.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 5, 'educated': 1, 'friendly': 2, 'dependable': 1, 'traditional': 1}",19591,,632610,49,survey-likert,
93,All,,0.0-4.0-46.0,,,,audio/NL/NL_06_N.mp3,633602,50,audio-keyboard-response,
93,All,,0.0-4.0-47.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 2, 'educated': 2, 'friendly': 1, 'dependable': 2, 'traditional': 2}",28319,,661933,51,survey-likert,
93,All,,0.0-4.0-48.0,,,,audio/NL/NL_03_N.mp3,662948,52,audio-keyboard-response,
93,All,,0.0-4.0-49.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 4, 'educated': 2, 'friendly': 2, 'dependable': 2, 'traditional': 2}",17817,,680780,53,survey-likert,
93,All,,0.0-4.0-50.0,,,,audio/NGN/NGN_01_N.mp3,682711,54,audio-keyboard-response,
93,All,,0.0-4.0-51.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 1, 'educated': 3, 'friendly': 1, 'dependable': 2, 'traditional': 4}",28301,,711027,55,survey-likert,
93,All,,0.0-4.0-52.0,,,,audio/NGN/NGN_04_N.mp3,712833,56,audio-keyboard-response,
93,All,,0.0-4.0-53.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 4, 'educated': 2, 'friendly': 3, 'dependable': 3, 'traditional': 2}",22300,,735148,57,survey-likert,
93,All,,0.0-4.0-54.0,,,,audio/NGN/NGN_08_NG.mp3,736908,58,audio-keyboard-response,
93,All,,0.0-4.0-55.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 3, 'educated': 2, 'friendly': 2, 'dependable': 2, 'traditional': 2}",22901,,759826,59,survey-likert,
93,All,,0.0-4.0-56.0,,,,audio/NGG/NGG_05_NG.mp3,761516,60,audio-keyboard-response,
93,All,,0.0-4.0-57.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 2, 'educated': 4, 'friendly': 2, 'dependable': 4, 'traditional': 3}",14730,,776267,61,survey-likert,
93,All,,0.0-4.0-58.0,,,,audio/NL/NL_01_L.mp3,777932,62,audio-keyboard-response,
93,All,,0.0-4.0-59.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 4, 'educated': 2, 'friendly': 3, 'dependable': 2, 'traditional': 2}",17222,,795163,63,survey-likert,
93,All,[],0.0-5.0,,"{'age': '26', 'P0_Q0': None, 'gender': '男', 'origin': '香港', 'education': '本科'}",105956,,901187,64,survey,
93,All,,0.0-6.0,,"{'lang1': '英语', 'lang2': '粤语', 'lang3': '普通话', 'lang4': '', 'lang5': ''}",71331,,972522,65,survey-html-form,
93,All,,0.0-7.0,"[0, 2, 1]","{'family': 4, 'friends': 0, 'study/work': 0}",24555,,997083,66,survey-likert,
93,All,,0.0-8.0,"[2, 3, 0, 1]","{'likert_young': 1, 'likert_proper': 2, 'likert_culture': 3, 'likert_identity': 1}",27867,,1024954,67,survey-likert,
93,All,[],0.0-9.0,,"{'attitude': 'No, but the two text boxes are linked together.', 'have_heard': '否'}",69503,,1094489,68,survey,
93,All,,0.0-10.0,,0,6902,"
            <p>感谢您完成本次实验！</p>
            <p>请按""提交""按钮正式完成本实验。提交后请您稍等片刻，在您回到Prolific网站后就可以关闭窗口。</p>
      ",1101392,69,html-button-response,
81,All,,0.0-0.0,,0,15525,"<p style=""width: 1000px; margin-bottom: -250px"">
    您被邀请参加一项斯坦福大学的研究。
    <BR><BR>在此实验中，您会完成一项跟语言有关的任务，例如读或听一些字、描述图片或场景、造句、或完成简单的语言游戏。
    <BR><BR>本研究中没有已知的风险、成本或不适。
    <BR><BR>
    如果您同意参与这项研究，请继续。
    <BR><BR>
    <BR><BR>
    </p>
    <p style=""width: 1000px; font-size: 9pt; position: relative; top: 330px; padding-bottom: 30px; text-align: justify"">
    如果您已读完此表格并决定参与此项目，请明白您的参与是自愿的，您有权随时撤回您的同意或停止参与，而不会受到惩罚或失去您原本可以享有的利益有权。 您有权拒绝回答任何问题。 您的个人隐私将在研究产生的所有已发布和书面数据中得到保护。
    <BR><BR>联系信息：问题、疑虑或投诉：如果您对本研究、其程序、风险和益处有任何问题、疑虑或投诉，请用邮箱联系Ting Lin(linting@stanford.edu)或者Judith Degen教授(jdegen@stanford.edu)。如果您对这项研究的进行方式不满意，或者如果您对研究或您作为参与者的权利有任何疑虑、投诉或一般问题，请联系斯坦福机构审查委员会 (IRB) 发言与独立于研究团队的人联系 +1(650)-723-2480 或拨打免费电话 1-866-680-2906。 您也可以致函 Stanford IRB, Stanford University, Stanford, CA 94305-5401 或发送电子邮件至 irbnonmed@stanford.edu。
    </p>",15553,0,html-button-response,
81,All,,0.0-1.0,,0,3278,"
            <p>本研究的调查对象为母语为粤语的人。您可以将此链接分享给其他符合条件的人，但请不要多次参与本研究，您只会获得一次酬劳。</p>
            <p>本实验使用简体中文，将用时大约15分钟，完成后您将按公布的标准获得酬劳。</p>
            <p>请点击 ""继续""。</p>",18832,1,html-button-response,
81,All,,0.0-2.0,,0,1513,"
            <p>请确保您在安静的房间中用电脑完成本实验。</p>
            <p>在本实验中，您将聆听简短的音频片段，每段音频都是一名志愿者朗读的一个语段。</p>
            <p>听完每段音频后，您需要回答一些判断题。</p>",20346,2,html-button-response,
81,All,,0.0-3.0,,0,1203,"<p>实验开始前，请调整音量，确保您可以非常清楚地听到以下音频。</p>
    <p><audio controls><source src=""./audio/soundcheck.mp3"" type=""audio/mp3""></audio></p>
    <br><p>此外，以下音频将于实验过程中会出现数次，请遵守音频中的指示，<br>那一轮的每一道判断题<b>都请选择音频中的数字</b>。</p>
    <p><audio controls><source src=""./audio/attention_check_1.mp3"" type=""audio/mp3""></audio></p",21553,3,html-button-response,
81,All,,0.0-4.0-0.0,,,,audio/NL/NL_07_N.mp3,23032,4,audio-keyboard-response,
81,All,,0.0-4.0-1.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 4, 'educated': 4, 'friendly': 4, 'dependable': 3, 'traditional': 3}",13840,,36878,5,survey-likert,
81,All,,0.0-4.0-2.0,,,,audio/NL/NL_01_L.mp3,38392,6,audio-keyboard-response,
81,All,,0.0-4.0-3.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 4, 'educated': 4, 'friendly': 4, 'dependable': 4, 'traditional': 3}",9825,,48221,7,survey-likert,
81,All,,0.0-4.0-4.0,,,,audio/NL/NL_03_L.mp3,49292,8,audio-keyboard-response,
81,All,,0.0-4.0-5.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 4, 'educated': 3, 'friendly': 4, 'dependable': 3, 'traditional': 3}",19751,,69046,9,survey-likert,
81,All,,0.0-4.0-6.0,,,,audio/NGN/NGN_08_N.mp3,70732,10,audio-keyboard-response,
81,All,,0.0-4.0-7.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 4, 'educated': 4, 'friendly': 4, 'dependable': 4, 'traditional': 4}",9276,,80011,11,survey-likert,
81,All,,0.0-4.0-8.0,,,,audio/attention_check_6.mp3,82902,12,audio-keyboard-response,
81,All,,0.0-4.0-9.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 2, 'educated': 5, 'friendly': 4, 'dependable': 5, 'traditional': 5}",10884,,93789,13,survey-likert,
81,All,,0.0-4.0-10.0,,,,audio/NGG/NGG_02_NG.mp3,95032,14,audio-keyboard-response,
81,All,,0.0-4.0-11.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 3, 'friendly': 4, 'dependable': 4, 'traditional': 3}",15539,,110575,15,survey-likert,
81,All,,0.0-4.0-12.0,,,,audio/NL/NL_04_L.mp3,111652,16,audio-keyboard-response,
81,All,,0.0-4.0-13.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 4, 'educated': 3, 'friendly': 3, 'dependable': 4, 'traditional': 4}",11763,,123418,17,survey-likert,
81,All,,0.0-4.0-14.0,,,,audio/NGG/NGG_03_NG.mp3,124891,18,audio-keyboard-response,
81,All,,0.0-4.0-15.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 4, 'educated': 3, 'friendly': 4, 'dependable': 4, 'traditional': 3}",8735,,133628,19,survey-likert,
81,All,,0.0-4.0-16.0,,,,audio/NGN/NGN_01_NG.mp3,135632,20,audio-keyboard-response,
81,All,,0.0-4.0-17.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 2, 'educated': 4, 'friendly': 4, 'dependable': 3, 'traditional': 3}",12597,,148232,21,survey-likert,
81,All,,0.0-4.0-18.0,,,,audio/NL/NL_09_N.mp3,149442,22,audio-keyboard-response,
81,All,,0.0-4.0-19.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 4, 'educated': 4, 'friendly': 4, 'dependable': 4, 'traditional': 4}",8318,,157762,23,survey-likert,
81,All,,0.0-4.0-20.0,,,,audio/NGG/NGG_01_NG.mp3,159112,24,audio-keyboard-response,
81,All,,0.0-4.0-21.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 4, 'friendly': 3, 'dependable': 3, 'traditional': 3}",8168,,167283,25,survey-likert,
81,All,,0.0-4.0-22.0,,,,audio/attention_check_4.mp3,170432,26,audio-keyboard-response,
81,All,,0.0-4.0-23.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 2, 'educated': 5, 'friendly': 4, 'dependable': 5, 'traditional': 5}",12462,,182896,27,survey-likert,
81,All,,0.0-4.0-24.0,,,,audio/NGG/NGG_08_NG.mp3,184331,28,audio-keyboard-response,
81,All,,0.0-4.0-25.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 4, 'educated': 4, 'friendly': 3, 'dependable': 4, 'traditional': 4}",8749,,193082,29,survey-likert,
81,All,,0.0-4.0-26.0,,,,audio/NGG/NGG_09_NG.mp3,195752,30,audio-keyboard-response,
81,All,,0.0-4.0-27.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",9043,,204798,31,survey-likert,
81,All,,0.0-4.0-28.0,,,,audio/NGN/NGN_10_NG.mp3,205882,32,audio-keyboard-response,
81,All,,0.0-4.0-29.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 4, 'educated': 4, 'friendly': 4, 'dependable': 4, 'traditional': 4}",8720,,214605,33,survey-likert,
81,All,,0.0-4.0-30.0,,,,audio/NL/NL_10_N.mp3,216133,34,audio-keyboard-response,
81,All,,0.0-4.0-31.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 4, 'educated': 3, 'friendly': 3, 'dependable': 4, 'traditional': 3}",11780,,227916,35,survey-likert,
81,All,,0.0-4.0-32.0,,,,audio/NL/NL_08_N.mp3,229622,36,audio-keyboard-response,
81,All,,0.0-4.0-33.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 4, 'friendly': 4, 'dependable': 4, 'traditional': 3}",10521,,240146,37,survey-likert,
81,All,,0.0-4.0-34.0,,,,audio/NGN/NGN_07_NG.mp3,241762,38,audio-keyboard-response,
81,All,,0.0-4.0-35.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 4, 'friendly': 4, 'dependable': 4, 'traditional': 4}",9959,,251723,39,survey-likert,
81,All,,0.0-4.0-36.0,,,,audio/NGN/NGN_02_NG.mp3,253192,40,audio-keyboard-response,
81,All,,0.0-4.0-37.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",7725,,260921,41,survey-likert,
81,All,,0.0-4.0-38.0,,,,audio/NGG/NGG_05_NG.mp3,262482,42,audio-keyboard-response,
81,All,,0.0-4.0-39.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 4, 'traditional': 4}",8008,,270493,43,survey-likert,
81,All,,0.0-4.0-40.0,,,,audio/NGG/NGG_06_NG.mp3,271812,44,audio-keyboard-response,
81,All,,0.0-4.0-41.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 4, 'friendly': 3, 'dependable': 3, 'traditional': 3}",9271,,281086,45,survey-likert,
81,All,,0.0-4.0-42.0,,,,audio/attention_check_1.mp3,283922,46,audio-keyboard-response,
81,All,,0.0-4.0-43.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 1, 'educated': 5, 'friendly': 4, 'dependable': 5, 'traditional': 5}",16722,,300648,47,survey-likert,
81,All,,0.0-4.0-44.0,,,,audio/NGN/NGN_04_NG.mp3,302363,48,audio-keyboard-response,
81,All,,0.0-4.0-45.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",9139,,311504,49,survey-likert,
81,All,,0.0-4.0-46.0,,,,audio/NGN/NGN_09_NG.mp3,312983,50,audio-keyboard-response,
81,All,,0.0-4.0-47.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 4, 'educated': 3, 'friendly': 4, 'dependable': 4, 'traditional': 4}",7550,,320536,51,survey-likert,
81,All,,0.0-4.0-48.0,,,,audio/NGN/NGN_03_N.mp3,321863,52,audio-keyboard-response,
81,All,,0.0-4.0-49.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 3, 'friendly': 4, 'dependable': 4, 'traditional': 3}",6902,,328768,53,survey-likert,
81,All,,0.0-4.0-50.0,,,,audio/NL/NL_02_L.mp3,329653,54,audio-keyboard-response,
81,All,,0.0-4.0-51.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 4, 'educated': 4, 'friendly': 3, 'dependable': 3, 'traditional': 3}",26022,,355678,55,survey-likert,
81,All,,0.0-4.0-52.0,,,,audio/NL/NL_06_L.mp3,356703,56,audio-keyboard-response,
81,All,,0.0-4.0-53.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 2, 'educated': 4, 'friendly': 4, 'dependable': 4, 'traditional': 4}",9534,,366238,57,survey-likert,
81,All,,0.0-4.0-54.0,,,,audio/NGN/NGN_05_N.mp3,367892,58,audio-keyboard-response,
81,All,,0.0-4.0-55.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 4, 'friendly': 4, 'dependable': 4, 'traditional': 4}",11008,,378903,59,survey-likert,
81,All,,0.0-4.0-56.0,,,,audio/NGG/NGG_10_G.mp3,380682,60,audio-keyboard-response,
81,All,,0.0-4.0-57.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 2}",11399,,392084,61,survey-likert,
81,All,,0.0-4.0-58.0,,,,audio/NGG/NGG_04_NG.mp3,393432,62,audio-keyboard-response,
81,All,,0.0-4.0-59.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 4, 'educated': 4, 'friendly': 4, 'dependable': 4, 'traditional': 4}",8417,,401852,63,survey-likert,
81,All,[],0.0-5.0,,"{'age': '34', 'P0_Q0': None, 'gender': '女', 'origin': '香港', 'education': '本科'}",29021,,430922,64,survey,
81,All,,0.0-6.0,,"{'lang1': '英语', 'lang2': '粤语', 'lang3': '台山话', 'lang4': '', 'lang5': ''}",23582,,454506,65,survey-html-form,
81,All,,0.0-7.0,"[2, 1, 0]","{'family': 4, 'friends': 3, 'study/work': 2}",7555,,462064,66,survey-likert,
81,All,,0.0-8.0,"[3, 2, 1, 0]","{'likert_young': 5, 'likert_proper': 3, 'likert_culture': 5, 'likert_identity': 5}",15425,,477492,67,survey-likert,
81,All,[],0.0-9.0,,"{'attitude': 'It is good', 'have_heard': '是'}",59290,,536789,68,survey,
81,All,,0.0-10.0,,0,1052,"
            <p>感谢您完成本次实验！</p>
            <p>请按""提交""按钮正式完成本实验。提交后请您稍等片刻，在您回到Prolific网站后就可以关闭窗口。</p>
      ",537843,69,html-button-response,
76,All,,0.0-0.0,,0,996,"<p style=""width: 1000px; margin-bottom: -250px"">
    您被邀请参加一项斯坦福大学的研究。
    <BR><BR>在此实验中，您会完成一项跟语言有关的任务，例如读或听一些字、描述图片或场景、造句、或完成简单的语言游戏。
    <BR><BR>本研究中没有已知的风险、成本或不适。
    <BR><BR>
    如果您同意参与这项研究，请继续。
    <BR><BR>
    <BR><BR>
    </p>
    <p style=""width: 1000px; font-size: 9pt; position: relative; top: 330px; padding-bottom: 30px; text-align: justify"">
    如果您已读完此表格并决定参与此项目，请明白您的参与是自愿的，您有权随时撤回您的同意或停止参与，而不会受到惩罚或失去您原本可以享有的利益有权。 您有权拒绝回答任何问题。 您的个人隐私将在研究产生的所有已发布和书面数据中得到保护。
    <BR><BR>联系信息：问题、疑虑或投诉：如果您对本研究、其程序、风险和益处有任何问题、疑虑或投诉，请用邮箱联系Ting Lin(linting@stanford.edu)或者Judith Degen教授(jdegen@stanford.edu)。如果您对这项研究的进行方式不满意，或者如果您对研究或您作为参与者的权利有任何疑虑、投诉或一般问题，请联系斯坦福机构审查委员会 (IRB) 发言与独立于研究团队的人联系 +1(650)-723-2480 或拨打免费电话 1-866-680-2906。 您也可以致函 Stanford IRB, Stanford University, Stanford, CA 94305-5401 或发送电子邮件至 irbnonmed@stanford.edu。
    </p>",1018,0,html-button-response,
76,All,,0.0-1.0,,0,711,"
            <p>本研究的调查对象为母语为粤语的人。您可以将此链接分享给其他符合条件的人，但请不要多次参与本研究，您只会获得一次酬劳。</p>
            <p>本实验使用简体中文，将用时大约15分钟，完成后您将按公布的标准获得酬劳。</p>
            <p>请点击 ""继续""。</p>",1729,1,html-button-response,
76,All,,0.0-2.0,,0,462,"
            <p>请确保您在安静的房间中用电脑完成本实验。</p>
            <p>在本实验中，您将聆听简短的音频片段，每段音频都是一名志愿者朗读的一个语段。</p>
            <p>听完每段音频后，您需要回答一些判断题。</p>",2193,2,html-button-response,
76,All,,0.0-3.0,,0,1032,"<p>实验开始前，请调整音量，确保您可以非常清楚地听到以下音频。</p>
    <p><audio controls><source src=""./audio/soundcheck.mp3"" type=""audio/mp3""></audio></p>
    <br><p>此外，以下音频将于实验过程中会出现数次，请遵守音频中的指示，<br>那一轮的每一道判断题<b>都请选择音频中的数字</b>。</p>
    <p><audio controls><source src=""./audio/attention_check_1.mp3"" type=""audio/mp3""></audio></p",3226,3,html-button-response,
76,All,,0.0-4.0-0.0,,,,audio/NGN/NGN_02_NG.mp3,5037,4,audio-keyboard-response,
76,All,,0.0-4.0-1.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 4, 'educated': 2, 'friendly': 3, 'dependable': 2, 'traditional': 3}",16823,,21862,5,survey-likert,
76,All,,0.0-4.0-2.0,,,,audio/NL/NL_06_N.mp3,22868,6,audio-keyboard-response,
76,All,,0.0-4.0-3.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 1, 'educated': 3, 'friendly': 2, 'dependable': 3, 'traditional': 3}",18187,,41055,7,survey-likert,
76,All,,0.0-4.0-4.0,,,,audio/NGN/NGN_04_N.mp3,42837,8,audio-keyboard-response,
76,All,,0.0-4.0-5.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 2, 'educated': 3, 'friendly': 4, 'dependable': 3, 'traditional': 4}",9847,,52686,9,survey-likert,
76,All,,0.0-4.0-6.0,,,,audio/NGG/NGG_09_NG.mp3,55547,10,audio-keyboard-response,
76,All,,0.0-4.0-7.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 0, 'educated': 3, 'friendly': 0, 'dependable': 4, 'traditional': 4}",19403,,74952,11,survey-likert,
76,All,,0.0-4.0-8.0,,,,audio/NL/NL_04_N.mp3,75908,12,audio-keyboard-response,
76,All,,0.0-4.0-9.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 4, 'educated': 2, 'friendly': 3, 'dependable': 2, 'traditional': 2}",12334,,88244,13,survey-likert,
76,All,,0.0-4.0-10.0,,,,audio/NGN/NGN_09_NG.mp3,89857,14,audio-keyboard-response,
76,All,,0.0-4.0-11.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 4, 'friendly': 3, 'dependable': 3, 'traditional': 4}",14314,,104172,15,survey-likert,
76,All,,0.0-4.0-12.0,,,,audio/NGG/NGG_02_NG.mp3,105557,16,audio-keyboard-response,
76,All,,0.0-4.0-13.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 1, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 5}",15886,,121444,17,survey-likert,
76,All,,0.0-4.0-14.0,,,,audio/NGN/NGN_03_NG.mp3,122877,18,audio-keyboard-response,
76,All,,0.0-4.0-15.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 4, 'educated': 2, 'friendly': 2, 'dependable': 3, 'traditional': 3}",15990,,138868,19,survey-likert,
76,All,,0.0-4.0-16.0,,,,audio/NGG/NGG_06_G.mp3,140357,20,audio-keyboard-response,
76,All,,0.0-4.0-17.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 1, 'educated': 2, 'friendly': 3, 'dependable': 3, 'traditional': 4}",18039,,158397,21,survey-likert,
76,All,,0.0-4.0-18.0,,,,audio/NGN/NGN_10_N.mp3,159927,22,audio-keyboard-response,
76,All,,0.0-4.0-19.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 3, 'educated': 3, 'friendly': 2, 'dependable': 3, 'traditional': 4}",15564,,175493,23,survey-likert,
76,All,,0.0-4.0-20.0,,,,audio/NGN/NGN_01_N.mp3,177447,24,audio-keyboard-response,
76,All,,0.0-4.0-21.0,"[0, 1, 2, 3, 4, 5]","{'local': 1, 'casual': 0, 'educated': 2, 'friendly': 2, 'dependable': 2, 'traditional': 5}",12246,,189694,25,survey-likert,
76,All,,0.0-4.0-22.0,,,,audio/NL/NL_09_L.mp3,190987,26,audio-keyboard-response,
